schema_version,sample_id,source_row,food_name,category,before_path,after_path,before_mass_g,after_mass_g,leftover_fraction,observer_score,before_width,before_height,after_width,after_height,before_sha256,after_sha256,duplicate_group,is_valid,exclusion_reason,outer_fold,source_doi,dataset_version,license
1.0,lefood-0272,269,Ayam bumbu bistik,013,leftover dataset/data_before/013/013_211_DSC_0634_bef.JPG,leftover dataset/data_after/013/013_211_DSC_0688_aft.JPG,54,54,1,1,534,398,534,398,2f2f90b8bd2e3ad9f8919b12bd014fca7849193f47b668d44f58f847926a309f,e041190c737c3170ad243a32fc80133fa8718c8b8e662393412eff48da9a330a,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0273,270,Ayam bumbu bistik,013,leftover dataset/data_before/013/013_212_DSC_0604_bef.JPG,leftover dataset/data_after/013/013_212_DSC_0700_aft.JPG,42,41,0.97619047619047616,1,545,410,528,387,0b49351cc4cc17a675df7b9c424715ae6f05754bc2ca1660b0f9f54c1d58dc0b,31627ae34ba53e56383fd85b7e7232e4676482886bebbda2ce93fdfc2ec817c5,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0274,271,Ayam bumbu bistik,013,leftover dataset/data_before/013/013_213_DSC_0620_bef.JPG,leftover dataset/data_after/013/013_213_DSC_0658_aft.JPG,50,23,0.46000000000000002,6,534,398,540,402,21ab959da8710d6c92935aab5abe6aec5f9d9f642790e29bcbd08d2cb990f207,4d756b6563973d5a2d8f8c686a17342738e244a194ef0d6f281d0261be50b88c,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0275,272,Ayam bumbu bistik,013,leftover dataset/data_before/013/013_214_DSC_0617_bef.JPG,leftover dataset/data_after/013/013_214_DSC_0663_aft.JPG,54,0,0,7,541,408,537,400,f31027224a9d31e5313e8f7bbf736b0d85cfd52c4637645c78e1b0236202c3db,6bab94acbe501da8cfb097a0d3d6314d85c4c4bf7c8d2a2314e6816cc278f8af,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0276,273,Ayam bumbu bistik,013,leftover dataset/data_before/013/013_215_DSC_0625_bef.JPG,leftover dataset/data_after/013/013_215_DSC_0673_aft.JPG,67,37,0.55223880597014929,5,541,405,537,400,f790fefc30160f10300c99d19e4a33e206f876e8bca9f946981052ff7c195669,9b01c3a3eb95df3e7454a8fc680ed3bc93836f9502ac5ab578b3eb21b603cecf,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0277,274,Ayam bumbu bistik,013,leftover dataset/data_before/013/013_216_DSC_0608_bef.JPG,leftover dataset/data_after/013/013_216_DSC_0694_aft.JPG,54,21,0.3888888888888889,4,544,411,536,397,a3eb167967f98c2575a4d1e10eb20a545c61c4ef2913e92c3bece1e28a0c6ee7,b90a450884516e03765f5749686167e89585542e847f9c0ec987f8d658aec337,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0278,275,Ayam bumbu bistik,013,leftover dataset/data_before/013/013_217_DSC_0611_bef.JPG,leftover dataset/data_after/013/013_217_DSC_0698_aft.JPG,61,0,0,7,548,415,530,390,8f9aa0a955ce81ff6d39a063bbe20800107eac5b150e2e2822f2868f45190a5b,0a1a1175d12e1af19278d738a95e0d018a53dd39d05ea4880e95b428e54f771f,dup-c7a1ff728d7c,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0279,276,Ayam bumbu bistik,013,leftover dataset/data_before/013/013_218_DSC_0601_bef.JPG,leftover dataset/data_after/013/013_218_DSC_0666_aft.JPG,68,23,0.33823529411764708,6,544,408,529,390,af279d2c56bc6bf87e404a52103c1191bc468267d0e8a761c99660f0d9fdd023,8215819788e290c3f5f0ef3d1ab7f3601e489a72e31182cd1e65a56d090d461f,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0280,277,Ayam bumbu bistik,013,leftover dataset/data_before/013/013_219_DSC_0624_bef.JPG,leftover dataset/data_after/013/013_219_DSC_0685_aft.JPG,57,7,0.12280701754385964,6,527,387,542,406,33ebe4bd43b2fd9d395717e942c03957147e7b1b907709065f2e01708a016c46,fe16ff4d05d4517e159fe001ef7ab7c859a5c36be3a61683be61fa4d68c8b623,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0281,278,Ayam bumbu bistik,013,leftover dataset/data_before/013/013_220_DSC_0627_bef.JPG,leftover dataset/data_after/013/013_220_DSC_0676_aft.JPG,52,34,0.65384615384615385,4,528,388,530,393,dadac07faae297b26a1295880e1ceeaf039115b6821eb8ac9aaa832c75af207c,36ccce2ee22942d7aa7a67c1d8ddf4bc823e6d965ef127d2aac63bb90d9b9c97,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0282,279,Ayam bumbu bistik,013,leftover dataset/data_before/013/013_221_DSC_0629_bef.JPG,leftover dataset/data_after/013/013_221_DSC_0681_aft.JPG,58,30,0.51724137931034486,5,530,389,534,398,a53cb25ec1f3a5796257d4f1fe0c2502678c68a97a1159f450774ab33daca5e0,b120b6f9fa8c820f89469982047ecd340a8296cd4fe3d7c4d8be7e71278a2bc1,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0283,280,Ayam bumbu bistik,013,leftover dataset/data_before/013/013_304_DSC_0539_bef.JPG,leftover dataset/data_after/013/013_304_DSC_0589_aft.JPG,49,48,0.97959183673469385,1,557,414,562,419,777cf3cfb0c84d680ff49da8a1db3ddba33fa02ce929c625e1404a4cee8405a7,f174b8f355726e4d9b9b38b0fe4e309fbba809ef8e6848d25dc80fc8936dbc91,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0284,281,Ayam bumbu bistik,013,leftover dataset/data_before/013/013_305_DSC_0537_bef.JPG,leftover dataset/data_after/013/013_305_DSC_0592_aft.JPG,43,0,0,7,554,408,570,430,d198501b731d496d0d8d43e215203dc2d4e77a5ab791ad3e8e82e2036c59e68a,de3afcfddb17ecaf058536dd3181c4ceb0e3ee3c5e5c8e15ca345b511a396539,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0285,282,Ayam bumbu bistik,013,leftover dataset/data_before/013/013_306_DSC_0535_bef.JPG,leftover dataset/data_after/013/013_306_DSC_0595_aft.JPG,48,0,0,7,555,410,569,430,1590e784c46fc0aacbb43478367243452575ed9d2e5507f7ceaaed8cc02a48e0,1b060951efa64ee39c2485b36ba1692aa507546b6f57a472f3e3830468701513,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0286,283,Ayam bumbu bistik,013,leftover dataset/data_before/013/013_307_DSC_0523_bef.JPG,leftover dataset/data_after/013/013_307_DSC_0578_aft.JPG,45,20,0.44444444444444442,6,567,423,575,436,c8f1dd75defe632178cbd7596db0131ea15854e5c2bd0d3e2a0a50d99312a8c9,bd3d0401c6c6b68ccf29acb93241145c827a12b69dc2b0f4285cc17fa397d21e,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0287,284,Ayam bumbu bistik,013,leftover dataset/data_before/013/013_308_DSC_0521_bef.JPG,leftover dataset/data_after/013/013_308_DSC_0584_aft.JPG,44,0,0,7,555,408,560,421,0d4411629e4d00168d3011f2bd519545532300c04b5a385b131c7e821ac2c60f,d27778eb4051d9a256c500ecf716dbe599c4ef2c1de719c093cc2690d22fee99,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0288,285,Ayam bumbu bistik,013,leftover dataset/data_before/013/013_309_DSC_0500_bef.JPG,leftover dataset/data_after/013/013_309_DSC_0563_aft.JPG,68,28,0.41176470588235292,6,552,410,554,407,4556bb26a300dbf0522d997cbd8e2496fcf8709f0b09f1323d1a6a810878d83f,153e6321568992f11bb055389d50ca3c3f6d5d896aaa9f640fd37ed9a6b52c58,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0289,286,Ayam bumbu bistik,013,leftover dataset/data_before/013/013_310_DSC_0506_bef.JPG,leftover dataset/data_after/013/013_310_DSC_0559_aft.JPG,85,0,0,7,558,412,558,415,3385af3846529d14d6cfac0cd49c95167118233ad10be131b396835112e975a3,b8b36bcc1da3723f29c35f8595c8b66d639651a2fbfc3cd8f00ebf87d7145ae5,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0290,287,Ayam bumbu bistik,013,leftover dataset/data_before/013/013_311_DSC_0503_bef.JPG,leftover dataset/data_after/013/013_311_DSC_0553_aft.JPG,64,0,0,7,559,412,564,422,73af12037596d38ab68155eb9370144d6c4a13be023571dc0d0f847ef1d94eb6,b0abcbfdcc0b8e903c3058e09792374aa657e92e3dbb3f924d45d9d54fa86abc,dup-d06da4f9b06c,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0291,288,Ayam bumbu bistik,013,leftover dataset/data_before/013/013_312_DSC_0509_bef.JPG,leftover dataset/data_after/013/013_312_DSC_0574_aft.JPG,50,24,0.47999999999999998,4,558,413,570,432,b78a82f278071898809715ae73e3412e2c785da72eddb89dc39b2f5e66a8ec48,fc81069270c955caf950eb44e052967f7fb7df35c660f0f83727b397360085b4,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0292,289,Ayam bumbu bistik,013,leftover dataset/data_before/013/013_313_DSC_0512_bef.JPG,leftover dataset/data_after/013/013_313_DSC_0569_aft.JPG,49,1,0.020408163265306121,7,561,415,560,418,0466661159a2dcf51267621e525f6eaf258a23501b90814da27d021977641b28,b2614fe6364718f188ad6e675a076f4cff94101349061f2492f092b107629bec,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0293,290,Ayam bumbu bistik,013,leftover dataset/data_before/013/013_314_DSC_0518_bef.JPG,leftover dataset/data_after/013/013_314_DSC_0601_aft.JPG,55,0,0,7,559,420,566,422,90b3dbf14c775a2f6afe198af8b1e74fc19039f8de0518e2b4c569a027a6fa4f,84afce88bc4cf117833334061866b8209f8c5f10756aa0d5ac8ca4282370a6ba,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0295,291,ikan bb asam manis,014,leftover dataset/data_before/014/014_223_DSC_0722_bef.JPG,leftover dataset/data_after/014/014_223_DSC_0810_aft.JPG,53,0,0,7,522,390,531,405,48d3b7cb0da2a1ff325751a805fa9fdcc471bb3ed182cad6ae981d51ed525c86,0e0db3b9e8ddd13d992015d41a679e7c5022d5314c27a711d1466e137e37eb04,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0296,292,ikan bb asam manis,014,leftover dataset/data_before/014/014_224_DSC_0733_bef.JPG,leftover dataset/data_after/014/014_224_DSC_0788_aft.JPG,44,31,0.70454545454545459,3,558,421,566,429,5bd6c4cc6773139f257252b0e4765ceac41b05d2565e550de3c27f4812267a41,7292b4b1df4d232183b3c4e5ecd66ea014d37283afe2ca36da88e54f88366906,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0297,293,ikan bb asam manis,014,leftover dataset/data_before/014/014_225_DSC_0741_bef.JPG,leftover dataset/data_after/014/014_225_DSC_0786_aft.JPG,60,19,0.31666666666666665,4,521,397,517,386,ff70c96921407585c9793956e14265af6b34064a6f8053dfd5d2063e8a33ade8,d5e325457804a202a838b8735ec444e22a6a3e4ed329587a928f5f3275cfdb16,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0298,294,ikan bb asam manis,014,leftover dataset/data_before/014/014_226_DSC_0706_bef.JPG,leftover dataset/data_after/014/014_226_DSC_0760_aft.JPG,36,0,0,7,569,432,561,420,d11e8ccecb5b2409b56cc0f31fb965b8117461ff182c45e0a428dfe4c0a44954,3de908724a184bd2ab6bbe58d0ddac2dee9cbaa8563cab0fb6228ce299296237,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0299,295,ikan bb asam manis,014,leftover dataset/data_before/014/014_227_DSC_0715_bef.JPG,leftover dataset/data_after/014/014_227_DSC_0763_aft.JPG,25,3,0.12,6,560,425,565,426,3a46c162c22e68e3883d424cb8bab9252b442b64e423bdfa675361d177508369,e5956dfe0e42658ab6903756cd688f44c886497256fbce7a94021c0730a7bdf9,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0300,296,ikan bb asam manis,014,leftover dataset/data_before/014/014_228_DSC_0725_bef.JPG,leftover dataset/data_after/014/014_228_DSC_0795_aft.JPG,55,0,0,7,510,380,521,396,2d8eeee30c2dc355eaf010d0096c803a72386b20a8aa12dbdd286a40afa152f8,cfe087e82c5e62f44070665563fc7d9f4c71c27be00cc20b3528984c2f6432bc,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0301,297,ikan bb asam manis,014,leftover dataset/data_before/014/014_229_DSC_0728_bef.JPG,leftover dataset/data_after/014/014_229_DSC_0799_aft.JPG,37,34,0.91891891891891897,3,516,387,519,393,c40c99f4980ffd6ab9ae843949d24524b9280a2109d081f293928388a6793cd4,1c291ebf472d2ff046fc3166f55db344df335342c5d2d6db4eb7070d6a6576c0,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0302,298,ikan bb asam manis,014,leftover dataset/data_before/014/014_230_DSC_0710_bef.JPG,leftover dataset/data_after/014/014_230_DSC_0768_aft.JPG,48,13,0.27083333333333331,6,526,402,523,397,3853f58833e8e80f9b307e482ff0e4aef19880cccd1d6c96c1bf73308d7d9ad7,eec1f8358ca5851d459e1dada3ed3766cec841c20396cb2824b618e98c1c16b6,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0303,299,ikan bb asam manis,014,leftover dataset/data_before/014/014_231_DSC_0737_bef.JPG,leftover dataset/data_after/014/014_231_DSC_0781_aft.JPG,56,0,0,7,521,396,522,394,1210b910ec24655530a916c4e2352f62890d78d2e7274974ab7d49f6ddb604de,7c58b465ed50e0957d6668d72bfbaaef8f89aadb5f74ae6d1102d5af6f52aa87,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0304,300,ikan bb asam manis,014,leftover dataset/data_before/014/014_232_DSC_0705_bef.JPG,leftover dataset/data_after/014/014_232_DSC_0771_aft.JPG,44,40,0.90909090909090906,2,524,399,526,401,641f0c2738e1569d98d9a24d7082ae8bb3713be98ce3124fdca360fde33797b7,19a857c348d0d9c420d19f0c9c6bcb9d423f99c8123ac997a9f2d537333f459f,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0305,301,ikan bb asam manis,014,leftover dataset/data_before/014/014_233_DSC_0708_bef.JPG,leftover dataset/data_after/014/014_233_DSC_0775_aft.JPG,46,20,0.43478260869565216,4,526,401,519,394,ac2594dd6bce45a91ef9c8c6814391b5156ec08f83f3674c729c0217976fc66b,c7e168204f51c4b5dd3c7f9dbfc916041560578272d1b316024c401461545976,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0306,302,ikan bb asam manis,014,leftover dataset/data_before/014/014_315_DSC_0619_bef.JPG,leftover dataset/data_after/014/014_315_DSC_0638_aft.JPG,26,0,0,7,538,402,543,399,5a80be74357d25fedc21e1708d0294e982ad55fce5cb31fddc056f18b83d7c4e,4c4fad8f7851fbb838e340b56a6c6ab19f04e5e92c5b357534425091ff11c9a3,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0307,303,ikan bb asam manis,014,leftover dataset/data_before/014/014_316_DSC_0621_bef.JPG,leftover dataset/data_after/014/014_316_DSC_0641_aft.JPG,35,0,0,7,539,398,553,411,6230d33de076c51b4424646a12ad69aa4965bb21ad31328afc945f8ecc95ea87,9d809b98de24b0575537cb8473560e9ae8736acbf0256f9b67ac117de188867d,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0308,304,ikan bb asam manis,014,leftover dataset/data_before/014/014_317_DSC_0610_bef.JPG,leftover dataset/data_after/014/014_317_DSC_0635_aft.JPG,24,2,0.083333333333333329,7,492,362,506,372,f43af4a03f9af8cd26929638cfc06e1014996dde8ee0b5554fe043e7a73853ab,07fb70a48d11fc41647704c581818a1dc620c217e86231c1fe780dbcdace0ece,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0309,305,Telur Mata Sapi,015,leftover dataset/data_before/015/015_255_DSC_0014_bef.JPG,leftover dataset/data_after/015/015_255_DSC_0093_aft.JPG,50,0,0,7,512,381,517,387,f0bbe281ad36c03f1ccf8e1ff4aa02460f0be3a360c3b28b0a83799ddfcb36db,43fbb05bc27d1b6240183600b6cddbd1a72018ec53b00d05654e0286f285c70d,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0310,306,Telur Mata Sapi,015,leftover dataset/data_before/015/015_256_DSC_0016_bef.JPG,leftover dataset/data_after/015/015_256_DSC_0089_aft.JPG,47,0,0,7,515,386,518,398,551211b2febdb559d8e448fd942aeb0e3bb6553bc593557da7d8f534a914e1c2,6065bed31f1306684e1c1c55cdded4c0973ddd47865f5d805820f67393656376,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0311,307,Telur Mata Sapi,015,leftover dataset/data_before/015/015_257_DSC_0018_bef.JPG,leftover dataset/data_after/015/015_257_DSC_0084_aft.JPG,46,15,0.32608695652173914,5,510,381,517,387,f93d07d6fd71f4d1ccfaeba5f578c17a69fcfe2a3efdb587b9da2d63111399a8,8a48f3cf489a709487d51acf66f34150eb71a2387200fd8a568e6a9c46474125,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0312,308,Telur Mata Sapi,015,leftover dataset/data_before/015/015_258_DSC_0050_bef.JPG,leftover dataset/data_after/015/015_258_DSC_0080_aft.JPG,45,0,0,7,506,379,524,400,0f72c334b721dc20293860ade75fe943f5d91f71fcee3bf19f6ba3a6c4c67220,a624533c1f2dbca387d4ab82cf81eee704729268970b7853a6d4f301a3da3d1f,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0313,309,Telur Mata Sapi,015,leftover dataset/data_before/015/015_259_DSC_0045_bef.JPG,leftover dataset/data_after/015/015_259_DSC_0077_aft.JPG,39,18,0.46153846153846156,5,509,377,514,383,35ea7ea37db73ac7d503c7c826eca2b17ed6557d133977094f7322495eb150ac,187aaa08740d13e156a9b526c3492057ea1edc362309cc982cca27f87d878577,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0314,310,Telur Mata Sapi,015,leftover dataset/data_before/015/015_260_DSC_0030_bef.JPG,leftover dataset/data_after/015/015_260_DSC_0096_aft.JPG,58,4,0.068965517241379309,6,510,378,523,406,b817a4095542d77dc6127720d8b17b6639daccee14a8ddf43b68e84f57f1f89f,d9a9e519aa3ac000a2ffc4c2455a3b2aaa15cb5638bd23d7d39c46fc04b032f7,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0315,311,Telur Mata Sapi,015,leftover dataset/data_before/015/015_261_DSC_0036_bef.JPG,leftover dataset/data_after/015/015_261_DSC_0105_aft.JPG,47,0,0,7,522,397,519,393,b4388dea58d660e736d0f7b7abdf36208c41bfe1b685bc7ab8a3060cf6415243,ae626ce53962881e8c341d9cb20c280839190354eb43e45ac7352311c11c4e45,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0317,312,Telur Mata Sapi,015,leftover dataset/data_before/015/015_263_DSC_0042_bef.JPG,leftover dataset/data_after/015/015_263_DSC_0120_aft.JPG,57,56,0.98245614035087714,1,518,391,513,386,12b341b9eb3d138c6b88e3ad7a416b01c1a3b8ddda6c42b4606d65f34c5ae042,f45bc4514fef9e1000da3bf95ec33eb27d34dbb709585a48c54d098ba4c83c8c,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0318,313,Telur Mata Sapi,015,leftover dataset/data_before/015/015_264_DSC_0020_bef.JPG,leftover dataset/data_after/015/015_264_DSC_0112_aft.JPG,44,0,0,7,506,379,521,395,57d1fbb3b0584dfcd2a90afcdb05536dfaff3a6d50b9addd959adeaa97ba03a0,c37898b001d3bc333d81160be1ba620fee9ca81c591eb1bf20df536993373fdf,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0319,314,Telur Mata Sapi,015,leftover dataset/data_before/015/015_318_DSC_0049_bef.JPG,leftover dataset/data_after/015/015_318_DSC_0091_aft.JPG,39,39,1,1,520,375,512,373,ab2c726bb48c95b8572205d5fc9d4b5f009645425eda1030ad43f5c5309ed962,23a7ff7c7f96b0c42ec29e366ef4afeb893b22daf6f186d393f5dc7625d8808f,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0320,315,Telur Mata Sapi,015,leftover dataset/data_before/015/015_319_DSC_0041_bef.JPG,leftover dataset/data_after/015/015_319_DSC_0078_aft.JPG,48,41,0.85416666666666663,7,515,372,511,371,6d36d99759f316592f6f55e5f618dbc25b12c398891fae9b1ad298f2706d32c9,37b29358002b9af3c4aa232abdbf68373b60a9ab5c389692081720767f7af007,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0321,316,Telur Mata Sapi,015,leftover dataset/data_before/015/015_336_DSC_0607_bef.JPG,leftover dataset/data_after/015/015_336_DSC_0695_aft.JPG,46,0,0,7,544,408,531,392,7418cbc49913ddbb180a04232eae5e6f2adb5513461eb4972dc60e210181b5d3,ee96649643e11086ce3e56d950f14f58c10662988a00056ae95461e314ee9d60,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0322,317,Telur Mata Sapi,015,leftover dataset/data_before/015/015_337_DSC_0613_bef.JPG,leftover dataset/data_after/015/015_337_DSC_0699_aft.JPG,51,0,0,7,545,411,530,390,05c261ef9a6c86adabcb407960969f62652471e4e7f372d0ecba9b3b9a96d8fc,de95442d2bc4eac49a89fc2a1fcb8ed52848e70c72bdaba0fb3bad81820851b4,dup-c7a1ff728d7c,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0323,318,Telur Mata Sapi,015,leftover dataset/data_before/015/015_338_DSC_0600_bef.JPG,leftover dataset/data_after/015/015_338_DSC_0667_aft.JPG,48,0,0,7,539,404,530,390,b4b572ff8617755f2d797159d657ac0601abe3dce502fa6eb8940d7fc22ae88e,46cf45ac8e10ff9d59743d7e83f4d5f0ba14fbdd0f592fcf2b6cb484c51431e1,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0324,319,Telur Mata Sapi,015,leftover dataset/data_before/015/015_372_DSC_0540_bef.JPG,leftover dataset/data_after/015/015_372_DSC_0588_aft.JPG,45,44,0.97777777777777775,1,551,409,562,419,262f2c37af66af3f980a3f463d2962ade7485d6f4c1a4b8480a302883b8f26d2,6b3dca33487dc95db6f3bab1c199730c92ef47de0813df5bab6236f367737a1b,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0325,320,Telur Mata Sapi,015,leftover dataset/data_before/015/015_373_DSC_0501_bef.JPG,leftover dataset/data_after/015/015_373_DSC_0564_aft.JPG,49,4,0.081632653061224483,6,558,417,562,416,3fbd22cda67e4b8cdf0f6b302e3f1c9cd30006ecb247c9a05c8193fef764180d,8df4da5f9148d9661825b3ef931ebfe624ba28195890d5501faec0b5c0b0a2d9,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0326,321,Telur Mata Sapi,015,leftover dataset/data_before/015/015_374_DSC_0507_bef.JPG,leftover dataset/data_after/015/015_374_DSC_0560_aft.JPG,48,0,0,7,554,415,560,417,4bbc446ade58c2e8c3476dd5aaf463a74fcdbd088f054fdf2b4bb7505fcc39de,eae228f359296654557de22e953c911180a47ab30daa7fa460b6694e8af3bcf7,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0327,322,Telur Mata Sapi,015,leftover dataset/data_before/015/015_375_DSC_0504_bef.JPG,leftover dataset/data_after/015/015_375_DSC_0554_aft.JPG,44,0,0,7,554,415,565,422,18d1c2ca163b63b64f933f9828f0159dd3a04023e654b161b5608bda94fdd950,75d44eba8b82758badb9197738640ab3f2ecb8190e9ccf68767af233ed8b265d,dup-d06da4f9b06c,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0328,323,Telur Mata Sapi,015,leftover dataset/data_before/015/015_376_DSC_0510_bef.JPG,leftover dataset/data_after/015/015_376_DSC_0575_aft.JPG,50,0,0,7,558,418,571,432,24f123f8ad0dccd75af9f078e0360ff1782c04fd2e8b49dceec0ca4db0686610,a1a72150eb2b5a61cb37afad87d85d4ddf4100530443d3533f555cc8d62c05ee,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0330,324,Telur Mata Sapi,015,leftover dataset/data_before/015/015_378_DSC_0519_bef.JPG,leftover dataset/data_after/015/015_378_DSC_0600_aft.JPG,54,25,0.46296296296296297,4,559,422,559,421,fee758c2fcbe95885eaeaa865987f5b74d086937a0e9bd3edbec1066787031ca,d5d92d9028df77832a70af1063c3ce538e315751d0792cefd029d7c95520a060,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0331,325,Ayam suwir,016,leftover dataset/data_before/016/016_320_DSC_0212_bef.JPG,leftover dataset/data_after/016/016_320_DSC_0256_aft.JPG,31,0,0,7,474,357,498,372,fe2fc1c4a38d28e129c82e3d530b53ff6eb43b4b5069943b92f7ac5d9aa82b17,d21b94562015b7c92cfc355f708a59304e4c15080d71918d322d3786e69f7771,,true,,2,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0332,326,Ayam suwir,016,leftover dataset/data_before/016/016_321_DSC_0216_bef.JPG,leftover dataset/data_after/016/016_321_DSC_0247_aft.JPG,32,24,0.75,3,480,359,508,383,909d532653e5dea5ea0cc5b2403380ceeb11ede6ee2495b707fab374b6d0c2a6,e5bea77ce369a878cdeee1e954f4c3bf7d709e74b752fc5c00287b21780fa6fb,,true,,2,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0333,327,Ayam suwir,016,leftover dataset/data_before/016/016_322_DSC_0221_bef.JPG,leftover dataset/data_after/016/016_322_DSC_0252_aft.JPG,32,11,0.34375,5,512,380,497,369,fb1ca48030e644e63de2f9547ab0879b1e095dfb4496e0a1c620cfe226a49ddd,3e01c2a7a5a4fc79173fca4d28a4ce692384bbbbc977543a24a56a361e9e740d,,true,,2,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
